,CONTS_ID,CONTS_NAME,IMG_URL,ADDR_OLD,ADDR_NEW,COORD_DATA,COORD_X,COORD_Y,TEL_NO,CONTS_DETL,CONTS_STAT,EX_DATA_01,EX_DATA_02,NAME_01,VALUE_01,NAME_02,VALUE_02,NAME_03,VALUE_03,NAME_04,VALUE_04,NAME_05,VALUE_05,NAME_06,VALUE_06,NAME_07,VALUE_07,NAME_08,VALUE_08,NAME_09,VALUE_09,NAME_10,VALUE_10,NAME_11,VALUE_11,NAME_12,VALUE_12,NAME_13,VALUE_13,NAME_14,VALUE_14,NAME_15,VALUE_15,NAME_16,VALUE_16,NAME_17,VALUE_17,NAME_18,VALUE_18,NAME_19,VALUE_19,NAME_20,VALUE_20,COORD_TYPE,LN_PATTERN,LN_COLOR,LN_WEIGHT,MOVIE_URL,VOICE_URL,BASE_AREA,POINT_NUM,LAN_TYPE,KEYWORD,SUB_ID,SUB_NAME,CRTFC_YN,geometry
125,zerowaste_2022041,감탄상회,,서울특별시 동작구 상도동 208-23,서울특별시 동작구 양녕로29길 16,"[126.94319,37.499355]",126.943191527,37.499355822,0507-1312-9324,,1,,https://www.instagram.com/gamtan_store/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-일 10:00-20:00  연중무휴
",취급품목(메뉴),"친환경생필품, 대나무칫솔, 세안비누, 대나무화장지 등",인스타그램,https://www.instagram.com/gamtan_store/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07047,다사50784460,KOR,#환경,5,기타,N,POINT (126.943191527 37.499355822)
126,11103395_1657851981345,지구상점,,서울특별시 동작구 상도동 507-11,서울특별시 동작구 상도로61길 54,"[126.95777,37.494637]",126.957772670,37.494634743,,,1,,,서울시 인증 여부,아니요,제로웨이스트 실천 내용,,운영시간,"월-금 11:00-18:00, 토 11:00-15:00, 일요일 및 공휴일 휴무",취급품목(메뉴),"대나무 칫솔, 천연수세미, 천연비누, 세제 리필, 디퓨저 리필 등.",인스타그램,http://www.instagram.com/jigu_gonggam,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07027,다사52064406,KOR,#환경,3,리필샵,N,POINT (126.95777267 37.494634743)
127,zerowaste_2022055,올가홀푸드(방이점),,서울특별시 송파구 방이동 185-8,서울특별시 송파구 양재대로71길 4,"[127.12641,37.510414]",127.126412633,37.510413072,02-418-6255,,1,,https://shop.pulmuone.co.kr/orga,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,월-일 10:00-22:00,취급품목(메뉴),"친환경생필품, 과일 등",인스타그램,"'https://www.instagram.com/orgabang2
http:s//www.instagram.com/orga_wholefoods'
",제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05638,다사66984574,KOR,#환경,3,리필샵,N,POINT (127.126412633 37.510413072)
128,zerowaste_2022035,요고조고 제로마켓,,서울특별시 강서구 화곡동 24-232,서울특별시 강서구 초록마을로 4,"[126.84478,37.54503]",126.844782664,37.545030412,,,0,,,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"운영시간을 작성하세요
※ 입력시 내용을 삭제해주세요",취급품목(메뉴),"친환경생필품, 소창행주 등",인스타그램,"https://www.instagram.com/아이디 형식으로 작성하세요, 없을 경우 공란
※ 입력시 내용을 삭제해주세요",제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07721,다사42114972,KOR,#환경,3,리필샵,N,POINT (126.844782664 37.545030412)
129,11103395_1651060736954,굿바이마켓,,서울특별시 용산구 한강로3가 98,서울특별시 용산구 서빙고로 17,"[126.967255,37.52563]",126.967257572,37.525629570,070-4369-5982,,1,,,서울시 인증 여부,아니요,제로웨이스트 실천 내용,,운영시간,"월~금 10:30~19:30, 토 11:00~17:00, 일요일 정기휴무",취급품목(메뉴),"식품, 패션잡화, 리필스테이션, 청소용품 등",인스타그램,,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04387,다사52924750,KOR,#환경,4,친환경생필품점,N,POINT (126.967257572 37.52562957)
130,zerowaste_0023,숨공춤공,,서울특별시 양천구 신월동 607-1,서울특별시 양천구 신월로 220,"[126.84639,37.521503]",126.846389188,37.521502351,070-7576-4977,,1,,네이버 스토어 숨공춤공,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,서울형 제로마켓|,운영시간,"월~금 10:00-16:00  토,일 휴무",취급품목(메뉴),"제로웨이스트 물품, 리필스테이션( 섬유세제,섬유유연제, 가루세제, 액체 주방세제)",인스타그램,http://www.instagram.com/linktr.ee/table220,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,08062,다사42244711,KOR,#환경,3,리필샵,N,POINT (126.846389188 37.521502351)
131,11103395_1651059305090,비유비웰,,서울특별시 동작구 흑석동 336,서울특별시 동작구 흑석한강로 27,"[126.96473,37.503075]",126.964732086,37.503075282,02-595-6868,,1,,,서울시 인증 여부,,제로웨이스트 실천 내용,,운영시간,"월 ~ 토 12:00~17:00, 일 휴무",취급품목(메뉴),제로웨이스트제품(생활/주방욕실/구강/세탁/생리/문구/화장),인스타그램,http://www.instagram.com/beyouwell,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,06981,다사52684500,KOR,#환경,3,리필샵,N,POINT (126.964732086 37.503075282)
132,zerowaste_2022020,두레생협(성산점),,서울특별시 마포구 성산동 245-44,서울특별시 마포구 성미산로 27,"[126.91121,37.558826]",126.911210824,37.558827972,02-3141-0518,,1,,https://woollimcoop.org/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-금 10:00-21:00 토-일 10:00-18:00
",취급품목(메뉴),"친환경생필품, 리필세제, 곡류 등",인스타그램,"https://woollimcoop.org/
",제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03968,다사47995121,KOR,#환경,3,리필샵,N,POINT (126.911210824 37.558827972)
133,zerowaste_2022036,탄탄제로,,서울특별시 동작구 사당동 272-35,서울특별시 동작구 사당로16다길 56,"[126.970116,37.483387]",126.970116635,37.483385966,070-4035-3318,,1,,https://blog.naver.com/v1coop,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-토 11:00-19:00 일,공휴일 휴무
",취급품목(메뉴),"판매물품 또는 판매 식음료를 작성하세요
※ 입력시 내용을 삭제해주세요",인스타그램,https://www.instagram.com/tantanzero_waste/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07010,다사53154281,KOR,#환경,3,리필샵,N,POINT (126.970116635 37.483385966)
134,zerowaste_2022037,스프링고,,서울특별시 서초구 방배동 456-1,서울특별시 서초구 방배천로16길 18,"[126.984,37.482082]",126.983999846,37.482081269,02-597-1319,,0,,https://smartstore.naver.com/springo,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"화-토 10:00-18:00 일,월 휴무
",취급품목(메뉴),"그래놀라, 우드볼수저, 코끼리똥노트 등",인스타그램,https://www.instagram.com/springo.office/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,06677,다사54374266,KOR,#환경,3,리필샵,N,POINT (126.983999846 37.482081269)
135,zerowaste_2023_096,타셋커피 로스터즈,,서울특별시 마포구 상암동 1605,서울특별시 마포구 월드컵북로 396,"[126.89039,37.57937]",126.890390000,37.579370000,0507-1328-7270,,1,,-,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 07:30 ~ 18:00, 토, 일 09:00 ~ 17:00",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/tacetcoffee/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03925,다사46175350,KOR,,1,카페,N,POINT (126.89039 37.57937)
136,zerowaste_2022002,놀자샵,,서울특별시 강서구 화곡동 400-13,서울특별시 강서구 강서로29길 27,"[126.84038,37.53915]",126.840380850,37.539151806,02-6339-0979,,1,,www.inculture.net,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,,운영시간,월~금 10:00~17:30(주말 불규칙적 오픈),취급품목(메뉴),"플로깅KIT, 리필스테이션, 생분해비닐, 수세미, 대나무칫솔, 소창행주, 교육프로그램",인스타그램,http://www.instagram.com/nolja_shop,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07720,다사41724907,KOR,#환경,3,리필샵,N,POINT (126.84038085 37.539151806)
137,zerowaste_0095,제로마켓 베러얼스 홈플러스 남현점,,서울특별시 관악구 남현동 612-51,서울특별시 관악구 과천대로 909,"[126.98249,37.471863]",126.982488916,37.471863783,02-6948-8000,,0,,https://corporate.homeplus.co.kr/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,"세제 무포장 리필, 플라스틱이 나오지 않는 친환경 제품 소개 및 판매, 플라스틱 업사이클링 제품 제공",운영시간,"월~일 10:00~24:00 (2, 4번째 일요일 휴무)",취급품목(메뉴),제로웨이스트제품(생활/주방/욕실용품),인스타그램,https://www.instagram.com/homeplus_life/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,08808,다사54234153,KOR,#환경,4,친환경생필품점,N,POINT (126.982488916 37.471863783)
138,zerowaste_0024,1.5도씨,,서울특별시 관악구 신림동 531,서울특별시 관악구 조원로18길 15,"[126.91258,37.48357]",126.912583627,37.483568434,0507-1355-9173,,1,,https://linktr.ee/1.5_do_c,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,무포장가게. 텀블러 할인 및 보관 대여. 지구닦는 착한가게 플로깅.자원순환,운영시간,10:00-20:00 / 월요일 휴무,취급품목(메뉴),"커피,화장품리필,세제리필.플라스틱이 나오지 않는 물건",인스타그램,http://www.instagram.com/1.5_do_c,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,08767,다사48064286,KOR,#환경,3,리필샵,N,POINT (126.912583627 37.483568434)
139,zerowaste_0046,덕분애,,서울특별시 서초구 서초동 1302-37,서울특별시 서초구 서운로26길 11,"[127.02303,37.50268]",127.023036710,37.502681610,02-6959-4479,,1,,www.thanksto.co.kr,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,서울형 제로마켓|,운영시간,"월~토 12~8시, 일 휴무",취급품목(메뉴),"대나무밴드, 고체치약, 대나무칫솔, 천연수세미 리필스테이션 외",인스타그램,http://www.instagram.com/thanksto__zerowaste.seoul,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,06609,다사57844493,KOR,"#환경,#공간",3,리필샵,N,POINT (127.02303671 37.50268161)
140,zerowaste_2022013,두레생협(남구로점),,서울특별시 구로구 구로동 781-7,서울특별시 구로구 도림로12길 27,"[126.88963,37.486576]",126.889631348,37.486575150,02-838-5615,,1,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,,운영시간,월-금 10:00-21:00 토-일 10:00-18:00,취급품목(메뉴),"친환경생필품, 리필",인스타그램,https://www.instagram.com/durecoopunion,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,08372,다사46034321,KOR,#환경,3,리필샵,N,POINT (126.889631348 37.48657515)
141,zerowaste_2022016,두레생협(도곡점),,서울특별시 강남구 도곡동 903-9,서울특별시 강남구 남부순환로365길 22,"[127.039474,37.486904]",127.039471626,37.486903940,02-3462-7117,,1,,https://blog.naver.com/eco_coop,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-토 10:00-21:00 일 10:00-19:00
",취급품목(메뉴),"친환경생필품, 과일, 리필세제 등",인스타그램,https://www.instagram.com/eco_coop,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,06270,다사59284317,KOR,#환경,3,리필샵,N,POINT (127.039471626 37.48690394)
142,zerowaste_0068,키퍼스마켓 (Keepers Market),/smgis/ucimgs/conts/11103395/11103395_zerowaste_20230309153653_1.png,서울특별시 강남구 도곡동 467-7,서울특별시 강남구 언주로30길 21,"[127.052216,37.48822]",127.052215802,37.488221685,02-6080-4007,,1,,,서울시 인증 여부,아니요,제로웨이스트 실천 내용,"제로웨이스트 실천 가이드 제공, 리필샵 운영",운영시간,월-토 11:00~20:00,취급품목(메뉴),"제로웨이스트 제품(수세미, 생분해 제품), 저탄소 상품, 유기농 식품, 비건화장품, 자연소재 의류, 업사이클링 패션, 반려식물, 환경서적, 천연수제비누",인스타그램,http://www.instagram.com/keepers.market_official,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,06292,다사60414331,KOR,"#환경,#공간",5,기타,N,POINT (127.052215802 37.488221685)
143,zerowaste_202201,허그어웨일,,서울특별시 강서구 화곡동 996-7,서울특별시 강서구 화곡로55길 23,"[126.848526,37.552654]",126.848527544,37.552653102,02-2038-7209,,1,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,,운영시간,"월~금 10:30~18:30, 토 11:00~17:00, 일 휴무입력시 내용을 삭제해주세요",취급품목(메뉴),"주방세제, 세탁세제, 섬유유연제 리필 및 각종 친환경 생필품",인스타그램,http://www.instagram.com/hug_a_whale,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07685,다사42455056,KOR,,4,친환경생필품점,N,POINT (126.848527544 37.552653102)
144,zerowaste_2022025,행복한나눔,,서울특별시 강서구 염창동 312,서울특별시 강서구 공항대로 543,"[126.86642,37.550762]",126.866417482,37.550760526,02-3861-8306,,1,,https://www.sharinghappiness.or.kr/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-금 10:00-19:00 Break Time 12:30-13:30 토,일 휴무
",취급품목(메뉴),"친환경 생활용품, 리필세제 등",인스타그램,https://www.instagram.com/bom_b_salon,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07562,다사44035034,KOR,#환경,3,리필샵,N,POINT (126.866417482 37.550760526)
145,zerowaste_0022,지구살림터,/smgis/ucimgs/conts/11103395/11103395_zerowaste_20230309143130_1.jpg,서울특별시 양천구 목동 536-1,서울특별시 양천구 목동중앙북로16길 41,"[126.873924,37.544334]",126.873922753,37.544334726,070-7670-1004,,1,,jigusallimter.modoo.at,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,"자원순환거점(우유갑, 멸균팩, 플라스틱병뚜껑, 아이스팩, 종이쇼핑백, 투명비닐, 양파망 등 재활용 재사용), 무포장가게, 매장 내 일회용품 비사용",운영시간,"화-토 11:00-20:00, / 일 13:00-17:00 / 월휴무",취급품목(메뉴),"곡물류 세제류 소분판매, 친환경 생활용품류(천연수세미, 대나무칫솔, 고체치약, 샴푸바, 린스바 등)",인스타그램,http://www.instagram.com/jigusallim.ter,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07971,다사44694962,KOR,#환경,3,리필샵,N,POINT (126.873922753 37.544334726)
146,zerowaste_2023_046,CSJ COFFEE,,서울특별시 성동구 용답동 250-14,서울특별시 성동구 자동차시장길 49,"[127.058050888,37.558632628]",127.058050888,37.558632628,-,,1,,-,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 09:00 ~ 18:00, 일 휴무",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/csjcoffee/?hl=ko,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04807,다사60965112,KOR,#환경,1,카페,N,POINT (127.058050888 37.558632628)
147,zerowaste_2022008,바느질하는 바리스타,,서울특별시 양천구 신정동 1026-16,서울특별시 양천구 은행정로5길 12,"[126.858604,37.521297]",126.858604242,37.521299158,,,1,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,월~토 9시~9시,취급품목(메뉴),"원두 소분, 소창행주, 소창필터, 고체치약, 대나무 칫솔",인스타그램,http://www.instagram.com/bababaris_ta,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,08086,다사43324708,KOR,#환경,3,리필샵,N,POINT (126.858604242 37.521299158)
148,zerowaste_2022011,어짜다에코,,서울특별시 영등포구 양평동6가 13-1,서울특별시 영등포구 양평로28마길 7,"[126.891014,37.542084]",126.891012373,37.542084599,0507-1353-1547,,1,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-금 10:00-20:00 토, 일 휴무",취급품목(메뉴),"세제 리필, 고무장갑, 대나무칫솔, 리앤에코주방 비누 등 친환경 생필품",인스타그램,https://www.instagram.com/uhjjeoda_eco/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07202,다사46204936,KOR,#환경,3,리필샵,N,POINT (126.891012373 37.542084599)
149,zerowaste_0019,밋자인,,서울특별시 영등포구 당산동1가 53-2,서울특별시 영등포구 영등포로 155,"[126.89877,37.521084]",126.898769580,37.521084917,070-7722-9808,,1,,,서울시 인증 여부,아니요,제로웨이스트 활동내용,"카카오톡 제로웨이스트당 채널 운영, 우유팩 및 뚜껑모으기 챌린지 진행",운영시간,"평일 11:00~17:00, 토 10:00~14:00",취급품목(메뉴),"리필용 세제, 샴푸비누, 설거지비누, 소창손수건 등",인스타그램,http://www.instagram.com/mitsein,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07266,다사46874703,KOR,#환경,4,친환경생필품점,N,POINT (126.89876958 37.521084917)
150,zerowaste_2022030,지구손길 제로샵,,서울특별시 구로구 천왕동 274,서울특별시 구로구 천왕로 21,"[126.83977,37.47973]",126.839770008,37.479727370,02-2619-1106,,1,,https://cwsongil.modoo.at/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-금 10:00-18:00 토 14:00-18:00 일 휴무
",취급품목(메뉴),"친환경생필품, 리필세제, 건강차 등",인스타그램,https://www.instagram.com/gigu_songil,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,08364,다사41624248,KOR,#환경,3,리필샵,N,POINT (126.839770008 37.47972737)
151,zerowaste_0092,제로마켓 프렌들리랩 NC 신구로점,,서울특별시 구로구 구로동 573,서울특별시 구로구 구로중앙로 152,"[126.8828,37.50113]",126.882800000,37.501130000,02-6923-2000,,1,,https://www.elandretail.com/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,"세제 무포장 리필, 플라스틱이 나오지 않는 친환경 제품 소개 및 판매, 플라스틱 업사이클링 제품 제공",운영시간,"월~목 10:00~22:00, 금~일 10:30~22:00",취급품목(메뉴),제로웨이스트제품(생활/주방/욕실용품),인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,08292,다사45444483,KOR,#환경,4,친환경생필품점,N,POINT (126.8828 37.50113)
152,zerowaste_2022040,지미프로젝트,,서울특별시 송파구 가락동 46-20,서울특별시 송파구 오금로36길 66,"[127.121605,37.498737]",127.121604653,37.498736096,070-8065-7655,,1,,https://smartstore.naver.com/aboutyuri,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-금 14:00-18:00  토,일 휴무
",취급품목(메뉴),"친환경 생필품, 통수세미, 세안비누, 칫솔 등",인스타그램,"https://www.instagram.com/jimmy_project_official/
",제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05706,다사66554445,KOR,#환경,3,리필샵,N,POINT (127.121604653 37.498736096)
153,zerowaste_2022043,해피플,,서울특별시 관악구 신림동 1655-10,서울특별시 관악구 조원로2길 14,"[126.90246,37.48305]",126.902458195,37.483052558,,,1,,http://www.instagram.com/hae.pf,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월,화,목,금 13:00 - 20:00 토 12:00 - 17:00 / 일,수 휴무
",취급품목(메뉴),"칠링백, 꼬물백, 플라워넥 등",인스타그램,http://www.instagram.com/hae.pf,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,08769,다사47174281,KOR,#환경,5,기타,N,POINT (126.902458195 37.483052558)
154,zerowaste_0008,세컨드페이지,,서울특별시 송파구 가락동 78-1,서울특별시 송파구 중대로 127,"[127.122086,37.494617]",127.122086836,37.494617175,02-406-1116,,0,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,서울형 제로마켓|,운영시간,"월 ~ 토 10:30~20:00, 일요일, 공휴일 휴무",취급품목(메뉴),"천연수세미, 삼베용품, 대나무칫솔, 고체치약등 생활용품, 세제등 리필제품",인스타그램,http://www.instagram.com/2ndpage1.5,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05717,다사66594399,KOR,#환경,3,리필샵,N,POINT (127.122086836 37.494617175)
155,11103395_1677737670866,해달별 제로웨이스트 샵,/smgis/ucimgs/conts/11103395/11103395_zerowaste_20230309153911_1.png,서울특별시 강남구 자곡동 600,서울특별시 강남구 자곡로 191,"[127.10386,37.47513]",127.103860000,37.475130000,02-6969-0748,,1,,www.smsem.co.kr,서울시 인증 여부,,제로웨이스트 실천 내용,"기타| 제로웨이스트 실천가이드 제공, 리필스테이션운영| 제로웨이스트 실천가이드 제공, 리필스테이션운영| 제로웨이스트 실천가이드 제공, 리필스테이션운영|",운영시간,"화~금 12:00~19:00, 토 09:00~18:00, 일, 월, 공휴일 휴무",취급품목(메뉴),"EM 비누,세제,대나무 칫솔,천연 수세미,고체 치약 등 리필스테이션운영",인스타그램,http://www.instagram.com/smzerowaste/,제로페이,불가능|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,06372,다사64974184,KOR,#환경,4,친환경생필품점,,POINT (127.10386 37.47513)
156,zerowaste_0033,공기(대안생활 1호점),,서울특별시 강동구 암사동 510-20,서울특별시 강동구 상암로 10,"[127.12493,37.55113]",127.124930802,37.551128978,010-9948-0716,,1,,https://linktr.ee/gonggi_2020,서울시 인증 여부,아니요,제로웨이스트 활동내용,"세제 무포장 리필, 플라스틱 수거 및 업사이클링 제품 제공",운영시간,"월~금 09:00~18:00/ 토, 일, 공휴일 휴무",취급품목(메뉴),"세제 소분, 비누바, 생분해 제품, 친환경 생활용품 등",인스타그램,http://www.instagram.com/gonggi_2020,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05242,다사66875026,KOR,#환경,3,리필샵,N,POINT (127.124930802 37.551128978)
157,zerowaste_2023_004,스타벅스 무교동점,,서울특별시 중구 무교동 45,서울특별시 중구 무교로 21,"[126.97876,37.56786]",126.978760000,37.567860000,1522-3234,,1,,https://www.starbucks.co.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 07:00~20:00, 토 09:00~19:00, 일 휴무",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/starbuckskorea,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04520,다사53965218,KOR,#환경,1,카페,N,POINT (126.97876 37.56786)
158,11103395_1651060333290,㈜리싸이클시티,,서울특별시 강동구 고덕동 302,서울특별시 강동구 동남로 930,"[127.15697,37.55701]",127.156964748,37.557012452,-1588-8425,,1,,https://lwww.rety.co.kr,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,,운영시간,"월~일 09:00~18:00
",취급품목(메뉴),"제로웨이스트제품(생활/주방/욕실용품), 리필",인스타그램,,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05225,다사69705090,KOR,,5,기타,N,POINT (127.156964748 37.557012452)
159,zerowaste_2022005,보틀앤스쿱,,서울특별시 마포구 염리동 532,서울특별시 마포구 대흥로24길 24,"[126.946915,37.553448]",126.946912555,37.553448274,0507-1355-5318,,0,,"서울시 마포구 대흥로 24길 24, 상가C동 103호",서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형다회용기 음식배달/수거|,운영시간,월: 정기휴무 / 화 ~ 토 : 11:00 ~ 20:00 / 일: 15:00 ~ 19:00,취급품목(메뉴),"곡류, 면류, 건나물류, 건과일류, 과자류, 콤부차, 그래놀라, 견과류, 찻잎류, 천현조미료, 비건 냉동식품, 귀리유, 다회용품, 친환경 생필품 등",인스타그램,http://www.instagram.com/bottleandscoop,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04124,다사51145059,KOR,,3,리필샵,N,POINT (126.946912555 37.553448274)
160,zerowaste_2022007,제로웨이스트샵 선택지,,서울특별시 강동구 성내동 30-2,서울특별시 강동구 천호옛12길 47,"[127.12729,37.53481]",127.127292114,37.534807415,070-4141-1724,,1,,https://smartstore.naver.com/suntackz,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월~금 11:00~19:00, 주말 휴무",취급품목(메뉴),"고체비누, 고체치약, 대나무칫솔 등 욕실용품, 천연수세미, 수저세트 등 주방용품, 재생지문구,  면파우치, 밀랍초, 천연향, 리필세제 등",인스타그램,http://www.instagram.com/suntackz,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05384,다사67074845,KOR,#환경,3,리필샵,N,POINT (127.127292114 37.534807415)
161,zerowaste_0034,송포어스,,서울특별시 강동구 성내동 288-4,서울특별시 강동구 풍성로35길 34,"[127.12545,37.533455]",127.125450166,37.533453073,070-8095-3534,,1,,https://linktr.ee/song_for_earth,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,"세제 무포장 리필, 자급자족생활 기술 워크숍",운영시간,"화, 수, 목, 금, 토, 일 11:00~20:00/ 휴무 월요일",취급품목(메뉴),"세제리필, 농수산물리필, 제로웨이스트 생활용품",인스타그램,http://www.instagram.com/song_for_earth,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05387,다사66904830,KOR,#환경,3,리필샵,N,POINT (127.125450166 37.533453073)
162,zerowaste_0071,늘보따리,/smgis/ucimgs/conts/11103395/11103395_zerowaste_20230309163613_1.png,서울특별시 서대문구 창천동 403,서울특별시 서대문구 연희로4길 24,"[126.928185,37.56103]",126.928184397,37.561031680,02-2658-0561,,1,,https://blog.naver.com/neulboddari,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,"무포장 가게, 매장 내 일회용품 비사용, 종이팩(우유팩, 두유팩) 수거, 무료나눔코너 운영",운영시간,월~일 13:00~20:00 (목요일 휴무),취급품목(메뉴),"세탁세제류, 주방세제류, 친환경 생활용품/주방용품/욕실용품",인스타그램,http://www.instagram.com/neul.bo.ddari,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03784,다사49495145,KOR,"#공간,#환경",3,리필샵,N,POINT (126.928184397 37.56103168)
