행정동명,2023년09월_전체세대,2023년09월_1인세대,2023년09월_2인세대,2023년09월_3인세대,2023년09월_4인세대,2023년09월_5인세대,2023년9월_6인가구이상,채소가게수,제로웨이스트 가게수,유치원수,거주인구대비취약자수,거주인구대비취약자백분위수,미세먼지지수,미세먼지백분위,행정구역면적,공원수,공원율,도시농업(프로그램수),도시농업(시설수),초등학교수,사업체수 (개),종사자수 (명),채식식당수,인구수,1_0대,1_10대,1_20대,1_30대,1_40대,1_50대,1_60대,1_70대,1_80대,1_90대,1_기타,2_0대,2_10대,2_20대,2_30대,2_40대,2_50대,2_60대,2_70대,2_80대,2_90대,2_기타,카페수,승하차인원_버스_지하철,1점포당_1년_매출액,행정동별_1년_매출액,1인세대_(수),1인세대,총_10대_(수),총_20_30대_(수),총_40_50대_(수),총_60대이상_(수),총_10대,총_20_30대,총_40_50대,총_60대이상,유치원_초등학교_(수),유치원_초등학교,거주_유동_인구당_매출액
남영동,4890,3751,605,296,180,47,11,1.0,0.0,0.0,1631,30.0,75.71,55,1.1769,3,0.44,0.0,0.0,0.0,2245,18439,4.0,13926,144,250,740,1100,1068,2064,1996,794,272,26,2,122,202,902,952,700,940,854,468,290,34,6,55.0,579478.0,40261178.31,13406972378,3751,0.7670756646216769,452,3694,4772,4742,0.0324572741634353,0.2652592273445354,0.342668390061755,0.34051414620135,0.0,0.0,61.8995341666095
남현동,9910,5709,1950,1209,786,197,59,2.0,1.0,2.0,3990,58.0,16.457,20,3.2786,5,0.18,0.0,0.0,1.0,1442,5853,1.0,35640,794,728,3568,3928,2176,2234,2024,1252,540,36,2,726,768,4062,3414,2104,2618,2518,1480,574,90,4,33.0,238741.0,28503566.36,2137767477,5709,0.5760847628657921,1496,14972,9132,8520,0.04197530864197531,0.4200897867564534,0.25622895622895625,0.23905723905723905,3.0,8.417508417508418e-05,21.34585557039399
내곡동,7200,2239,1959,1494,1119,281,108,2.0,0.0,2.0,5632,74.0,50.458,49,12.6991,14,40.69,1.0,1.0,1.0,1493,9802,1.0,34682,1592,1488,1778,2132,3004,2284,2396,1482,534,52,0,1514,1470,1658,2494,3034,2490,2872,1558,698,148,4,38.0,184435.0,13549867.14,298097077,2239,0.3109722222222222,2958,8062,10812,9744,0.08528919900813102,0.23245487572804335,0.31174672740903064,0.2809526555561963,3.0,8.650020183380428e-05,3.7272522010977935
노량진1동,16921,9077,3364,2311,1680,380,109,2.0,0.0,7.0,8156,88.0,34.701,43,1.6123,4,8.18,0.0,0.0,3.0,2367,7337,2.0,64000,1592,1910,6194,6268,4398,4594,4110,2246,1018,86,2,1572,1784,5372,4882,3844,4628,4750,2812,1656,274,8,80.0,846060.0,35770664.51,15703321719,9077,0.5364340169020744,3694,22716,17464,16962,0.05771875,0.3549375,0.272875,0.26503125,10.0,0.00015625,47.27468433964462
노량진2동,6830,4736,1175,532,289,76,22,3.0,0.0,1.0,3160,50.0,15.774,17,0.6001,0,0.0,0.0,0.0,0.0,2011,6809,1.0,20910,208,382,2128,2256,1374,1638,1662,860,408,38,0,208,392,1932,1510,1020,1426,1758,1108,494,106,2,31.0,276751.0,15131261.05,665775486,4736,0.693411420204978,774,7826,5458,6436,0.03701578192252511,0.3742706838833094,0.2610234337637494,0.3077953132472501,1.0,4.7824007651841225e-05,6.127918764625733
녹번동,17627,7688,4449,3039,1934,395,122,1.0,8.0,4.0,10392,95.0,13.483,3,1.7929,10,45.37,3.0,2.0,3.0,3045,13682,2.0,72644,2120,2122,4274,5548,5586,5540,4890,2730,1272,74,2,2258,2164,4936,5880,5302,6118,5926,3706,1878,314,4,49.0,406070.0,13523365.53,1419953381,7688,0.43614908946502523,4286,20638,22546,20796,0.05900005506304719,0.28409779197180773,0.3103628654809757,0.28627278233577447,7.0,9.636033258080502e-05,8.12652906665867
논현1동,13633,9411,2272,1031,655,175,89,4.0,0.0,1.0,3770,56.0,12.345,1,1.2578,2,2.51,0.0,0.0,1.0,8395,48548,7.0,21261,275,400,1785,2552,1764,1361,1002,603,254,34,1,285,421,2235,2696,1918,1380,1183,759,294,56,3,122.0,573781.0,40780965.4,50038244549,9411,0.6903102765348786,821,9268,6423,4189,0.03861530501857862,0.43591552608061707,0.3021024410893185,0.19702742109966606,2.0,9.406895254221345e-05,230.3889153306227
논현2동,11288,6464,2128,1428,980,193,95,7.0,2.0,2.0,4546,64.0,12.345,1,1.4574,6,0.54,0.0,0.0,1.0,9228,71748,3.0,20662,482,614,1439,1914,1729,1430,1011,672,279,22,0,449,609,1848,2256,1914,1571,1225,813,317,66,2,121.0,463201.0,34448548.35,29832442871,6464,0.5726435152374203,1223,7457,6644,4407,0.059190785015971345,0.36090407511373535,0.32155648049559576,0.21329009776401123,3.0,0.00014519407608169587,168.91706990309353
능동,6462,3883,1292,695,442,107,43,1.0,0.0,2.0,2330,40.0,14.731,11,1.0912,2,51.44,0.0,0.0,1.0,1214,6229,0.0,22344,476,504,1970,2240,1586,1342,1172,632,316,16,0,476,514,2544,2716,1666,1484,1450,798,390,50,2,38.0,253379.0,54433232.55,8382717813,3883,0.6008975549365522,1018,9470,6078,4826,0.04556032939491586,0.42382742570712495,0.27201933404940926,0.21598639455782312,3.0,0.0001342642320085929,83.29501047283955
다산동,6822,3326,1634,998,681,137,46,0.0,0.0,2.0,3448,53.0,14.146,7,0.5236,3,0.44,0.0,0.0,1.0,2023,8723,2.0,26806,468,740,2066,2268,1800,2108,1878,1092,496,42,0,446,634,2258,2130,1718,2228,2210,1294,798,128,4,33.0,105541.0,48560332.72,12237203845,3326,0.4875403107593081,1374,8722,7854,7942,0.051257181228083266,0.32537491606356783,0.2929941057972096,0.2962769529209878,3.0,0.00011191524285607699,253.32335358347623
답십리1동,12918,5426,2823,2427,1745,397,100,2.0,0.0,1.0,7496,86.0,14.146,7,0.7876,4,3.53,0.0,0.0,2.0,3799,9651,1.0,56026,2400,1950,3406,4532,4844,4012,3510,1620,644,50,2,2368,1946,4266,5058,4594,4084,3516,1948,1090,172,14,42.0,260722.0,40134165.88,5377978228,5426,0.42003406100015483,3896,17262,17534,12566,0.06953914254096312,0.30810695034448293,0.31296183914611075,0.22428872309284975,3.0,5.354656766501267e-05,46.5170638047514
답십리2동,12513,4737,3266,2372,1648,378,112,5.0,0.0,4.0,7878,87.0,14.146,7,0.8751,4,18.89,0.0,0.0,1.0,2847,8207,1.0,55284,1582,1734,3266,4318,3874,4522,4150,2202,1008,82,2,1644,1776,3240,4128,3828,4726,4732,2750,1502,218,0,42.0,258731.0,83695111.9,3515194700,4737,0.3785662910573004,3510,14952,16950,16646,0.0634903407857608,0.27045799869763404,0.30659865422183635,0.3010997757036394,5.0,9.044208089139715e-05,30.669459774083737
당산1동,11591,6455,2461,1468,939,202,66,8.0,2.0,2.0,4758,66.0,50.32,49,0.7447,1,1.5,2.0,2.0,0.0,5494,24326,4.0,41838,1032,952,3166,4794,2790,2976,2538,1362,590,52,0,988,888,4212,4704,2638,2810,2796,1596,812,138,4,68.0,278653.0,25347299.61,10747255033,6455,0.5568975929600553,1840,16876,11214,9888,0.04397915770352311,0.40336536163296527,0.2680338448300588,0.2363401692241503,2.0,4.780343228643817e-05,91.87320185897981
당산2동,18947,10187,3231,2774,2146,466,143,2.0,0.0,3.0,7993,88.0,67.093,53,1.5802,7,0.66,0.0,0.0,2.0,4485,29031,2.0,73540,2578,2316,5374,7694,5198,4466,3750,2032,812,88,6,2318,2380,8308,8570,5304,4790,3980,2214,1176,182,4,73.0,559980.0,88367628.07,31193772710,10187,0.5376576766770464,4696,29946,19758,14244,0.06385640467772641,0.40720696219744357,0.26867011150394343,0.1936905085667664,5.0,6.799020940984498e-05,134.9008570941744
대림1동,6965,3255,1722,1073,718,152,45,3.0,0.0,2.0,4746,66.0,15.774,17,0.4986,2,1.48,0.0,0.0,1.0,1472,4850,1.0,27986,786,876,1888,2026,2008,2312,2146,1228,632,38,2,666,686,1872,1698,1758,2440,2374,1646,774,130,0,27.0,240085.0,202274700.9,8495537437,3255,0.46733668341708545,1562,7484,8518,8970,0.055813621096262415,0.2674194239977131,0.30436646894876007,0.3205174015579218,3.0,0.00010719645537054242,86.82567317194591
대림2동,6991,4094,1602,770,386,98,41,5.0,0.0,2.0,5092,69.0,15.774,17,0.5721,1,0.28,0.0,0.0,2.0,2049,4876,1.0,23916,392,512,1840,2010,1574,1954,1732,1136,564,26,0,366,524,1896,1722,1332,1932,2026,1588,680,102,8,17.0,135118.0,25683759.92,924615357,4094,0.5856100700901159,1036,7468,6792,7862,0.04331828064893795,0.31225957517979597,0.28399397892624184,0.3287339019902994,4.0,0.00016725204883759825,15.928623809399937
대림3동,10371,4387,2672,1779,1160,296,77,3.0,0.0,4.0,7070,84.0,15.774,17,0.921,5,1.38,0.0,0.0,2.0,3310,10073,0.0,43548,938,1296,2998,3374,2812,3816,3796,1862,788,66,2,1004,1216,2692,2844,2682,3968,3898,2234,1104,150,8,40.0,222108.0,29218417.35,4645728358,4387,0.42300646032205186,2512,11908,13278,13908,0.05768347570496923,0.27344539358868375,0.30490493248828876,0.3193717277486911,6.0,0.00013777900248002206,47.91167110334469
대방동,16687,7578,3218,2743,2472,521,155,0.0,1.0,2.0,9604,1.4,15.774,17,1.5438,3,27.26,2.0,2.0,3.0,2475,12300,3.0,71572,1776,3478,5604,4786,5412,5650,3864,2110,936,120,4,1596,3782,6666,4996,5994,5698,4466,2898,1472,254,10,39.0,534581.0,56881172.4,11660640343,7578,0.45412596632108826,7260,22052,22754,16134,0.10143631587771754,0.3081093164924831,0.3179176214161963,0.22542334991337395,5.0,6.985972167886883e-05,52.704448949086476
대조동,15327,8543,3499,1758,1195,252,80,9.0,1.0,0.0,6713,82.0,13.483,2,0.8511,4,0.56,0.0,0.0,2.0,3363,7968,4.0,54576,994,1372,4086,4684,3628,4048,3350,1996,1036,64,2,832,1590,6096,4678,3606,4298,3986,2704,1382,138,6,73.0,556451.0,77662772.41,21512587958,8543,0.5573823970770536,2962,19544,15580,14664,0.0542729404866608,0.35810612723541485,0.2854734681911463,0.26868953386103783,2.0,3.664614482556435e-05,96.45825330992818
대치1동,7259,570,1100,2071,2816,548,154,3.0,0.0,2.0,6859,83.0,16.56,23,0.8092,8,7.27,0.0,0.0,1.0,1406,7459,2.0,23784,824,2968,1173,552,2263,2241,1018,631,229,20,0,707,2353,1080,797,3062,1859,1107,646,205,46,3,27.0,371196.0,91179549.15,9938570857,570,0.07852321256371401,5321,3602,9425,3905,0.22372182980154726,0.15144635048772284,0.39627480659266734,0.16418600739993272,3.0,0.00012613521695257316,68.9375696289807
대치2동,13384,2689,2587,3414,3804,701,189,3.0,1.0,1.0,8948,91.0,16.56,23,1.836,3,0.27,0.0,0.0,2.0,5880,70537,4.0,37026,1131,3770,2161,1512,2928,3393,2188,1251,354,28,0,947,2547,1889,1782,3957,3166,2301,1293,340,84,4,87.0,619306.0,113448600.8,50358456501,2689,0.2009115361625822,6317,7344,13444,7843,0.1706098417328364,0.19834710743801653,0.3630962026683952,0.21182412358882946,3.0,8.102414519526819e-05,210.21125585121928
대치4동,9957,5558,1722,1241,1113,245,78,2.0,0.0,1.0,3578,54.0,16.56,23,0.7005,2,0.47,0.0,0.0,1.0,5882,37270,7.0,18862,302,1249,1482,1462,1501,1651,716,405,193,11,0,296,1020,1585,1620,2023,1696,860,562,193,34,1,124.0,419553.0,49993760.97,28546437514,5558,0.5582002611228282,2269,6149,6871,2975,0.1202947725585834,0.32599936380023325,0.3642773830982929,0.15772452550100732,2.0,0.0001060332944544587,178.39129100641026
대학동,17638,13746,1981,1069,652,150,40,0.0,0.0,1.0,3922,58.0,14.245,8,8.399,7,0.15,0.0,0.0,1.0,2179,14916,5.0,49120,570,980,7872,6960,4626,4276,2724,1308,590,38,2,498,946,5278,3216,2294,2280,2362,1456,738,104,2,80.0,481675.0,36056018.06,12908054465,13746,0.7793400612314322,1926,23326,13476,9324,0.039210097719869705,0.47487785016286643,0.2743485342019544,0.18982084690553747,2.0,4.0716612377850165e-05,66.62559515598662
대흥동,8775,5737,1407,815,656,127,33,2.0,1.0,2.0,2839,47.0,49.545,48,0.8579,2,61.87,0.0,0.0,2.0,1968,9808,2.0,28868,582,928,3294,2590,1924,2122,1504,676,378,44,2,560,774,4050,2408,1934,2000,1476,928,604,84,6,68.0,476399.0,39503647.91,3910861143,5737,0.6537891737891738,1702,12342,7980,5702,0.058958015796037135,0.42753221560205074,0.27643064985451016,0.19751974504641817,4.0,0.00013856172925038105,21.20599220414889
도곡1동,8287,2677,1626,1799,1732,335,118,2.0,1.0,2.0,5481,72.0,13.996,6,1.0498,4,26.89,1.0,1.0,1.0,2616,18547,2.0,20734,723,1100,1216,1294,1731,1657,1222,658,223,26,0,747,1307,1298,1524,1971,1672,1341,687,287,48,2,40.0,403512.0,7384573.333,199383480,2677,0.3230360806081815,2407,5332,7031,4494,0.11608951480659786,0.2571621491270377,0.3391048519340214,0.21674544226873735,3.0,0.00014468988135429728,1.287592834320279
도곡2동,11475,2124,2474,3025,3056,614,182,1.0,1.0,2.0,9424,92.0,13.996,6,0.99,8,27.03,0.0,0.0,1.0,2990,21648,2.0,32567,1206,2164,1592,1283,2647,2786,1741,1179,469,47,1,1203,2628,1966,1760,3420,2801,1907,1210,451,103,3,42.0,257868.0,106415449.3,15004578355,2124,0.18509803921568627,4792,6601,11654,7111,0.14714281327724382,0.20268983940798968,0.35784690023643567,0.21834986335861456,3.0,9.211778794485215e-05,141.5409088068417
도림동,9589,5140,2177,1267,767,186,52,1.0,0.0,2.0,5079,69.0,15.774,17,0.5855,2,0.84,0.0,0.0,0.0,1707,3580,0.0,35418,868,924,2442,3408,2676,3064,2594,1322,560,44,0,842,752,2712,3126,2278,2744,2458,1572,904,122,6,27.0,182128.0,37253043.98,4097834838,5140,0.536030868703723,1676,11688,10762,9582,0.04732057146083912,0.3300016940538709,0.3038567959794455,0.27054040318482125,2.0,5.646846236376983e-05,51.60722220424111
도봉1동,10243,4687,2787,1591,895,207,76,7.0,0.0,3.0,6763,82.0,15.233,15,8.4451,11,103.17,0.0,0.0,2.0,2147,6178,1.0,40494,626,1100,2326,2298,2816,3524,3892,2510,1072,90,6,660,996,2108,1960,2296,3524,4094,2912,1486,186,12,27.0,168930.0,22168736.58,3347479224,4687,0.45758078687884407,2096,8692,12160,16260,0.05176075467970564,0.21464908381488615,0.3002914011952388,0.40154096903244924,5.0,0.00012347508272830544,43.79238270763802
도봉2동,11728,4236,3293,2293,1443,349,114,8.0,0.0,2.0,8456,89.0,15.233,15,1.1182,7,9.81,0.0,0.0,1.0,2035,7780,1.0,51994,1464,1480,2826,3360,3570,4074,4610,2800,1140,98,2,1346,1400,2692,3268,3250,4370,5182,3146,1644,260,12,25.0,272768.0,25396853.63,609524487,4236,0.3611869031377899,2880,12146,15264,18894,0.055391006654613995,0.2336038773704658,0.29357233526945414,0.3633880832403739,3.0,5.769896526522291e-05,5.142012000695472
도화동,9313,3706,2103,1786,1351,286,81,4.0,0.0,3.0,5641,74.0,37.855,45,0.6246,2,0.58,0.0,0.0,1.0,3142,17730,1.0,41368,1380,1552,2466,3460,2800,3094,2794,1324,686,86,0,1276,1384,2782,3592,2972,3516,3114,1692,1180,210,8,44.0,241950.0,50252537.52,8241416153,3706,0.3979383657253302,2936,12300,12382,11094,0.07097273254689615,0.2973312705472829,0.29931347901759814,0.26817830206923227,4.0,9.669309611293753e-05,79.69568589707077
독산1동,25110,13909,4959,3209,2374,511,148,3.0,1.0,4.0,10075,94.0,14.245,8,2.0604,8,2.13,2.0,2.0,4.0,5608,24752,2.0,80894,3072,2398,7634,11038,7386,6512,5596,2490,1040,56,2,2966,2338,8832,9154,5920,6264,5494,2922,1342,200,8,69.0,695982.0,30200127.84,7882233365,13909,0.5539227399442453,4736,36658,26082,19150,0.058545751230004696,0.453160926644745,0.32242193487774123,0.2367295473088239,8.0,9.889485005068362e-05,27.79743473103763
독산2동,9396,4600,2397,1335,845,168,51,8.0,0.0,2.0,5101,69.0,14.245,8,0.6167,6,0.97,0.0,0.0,2.0,1531,4184,0.0,36116,744,1130,2460,2798,2336,3422,3214,1528,506,58,0,680,950,2498,2278,2144,3462,3362,1708,744,86,8,28.0,226494.0,13738979.24,1030423443,4600,0.4895700297999149,2080,10034,11364,11214,0.057592202901760994,0.277827001882822,0.3146527854690442,0.3104995016059364,4.0,0.00011075423634954037,10.750077780843826
독산3동,12953,6798,3093,1777,1004,229,52,10.0,0.0,2.0,6823,82.0,14.245,8,0.9343,7,3.44,0.0,0.0,2.0,2677,6887,1.0,47800,820,1120,3634,4204,3084,4160,4124,1974,732,68,2,794,1120,3908,3292,2668,4402,4362,2146,1014,168,4,35.0,435023.0,17039669.41,2232196693,6798,0.5248205049023392,2240,15038,14314,14594,0.04686192468619247,0.31460251046025106,0.29945606694560667,0.30531380753138077,4.0,8.368200836820084e-05,12.666354705724855
독산4동,7614,3750,1829,1152,673,168,42,2.0,0.0,1.0,4302,62.0,14.245,8,0.5906,5,6.03,0.0,0.0,1.0,1385,3457,0.0,29586,578,754,2054,2212,1854,2964,2688,1296,424,32,0,488,868,1980,1908,1718,2932,2680,1484,580,88,4,22.0,169603.0,21908615.21,1226882452,3750,0.4925137903861308,1622,8154,9468,9276,0.05482322720205503,0.2756033258973839,0.32001622388967754,0.3135266680186575,2.0,6.75995403231258e-05,16.875037207382785
돈암1동,6058,1905,1634,1284,969,206,60,0.0,0.0,2.0,4006,59.0,13.848,5,0.4885,2,61.27,0.0,0.0,2.0,688,2087,0.0,28716,716,1078,1690,1840,1780,2486,2132,1142,472,44,0,682,1140,2012,1920,1974,2716,2506,1434,838,110,4,9.0,259383.0,32749330.78,4970192553,1905,0.31446021789369427,2218,7462,8956,8682,0.07723916980080792,0.25985513302688396,0.31188187769884385,0.3023401587964898,4.0,0.0001392951664577239,47.26488428849159
돈암2동,8548,1780,2054,2139,1973,452,150,1.0,0.0,6.0,6614,81.0,13.848,5,0.5179,0,0.0,0.0,0.0,1.0,909,2893,0.0,46960,1714,2594,2714,2652,3598,4132,2774,1320,632,70,2,1660,2674,2730,2886,4284,4470,3122,1698,1004,226,4,14.0,195027.0,32749330.78,4970192553,1780,0.20823584464202152,5268,10982,16484,10852,0.11218057921635434,0.23385860306643952,0.3510221465076661,0.23109028960817718,7.0,0.00014906303236797276,56.27147697450746
동선동,9669,6684,1509,790,526,128,32,2.0,2.0,3.0,2976,48.0,112.874,61,0.7244,0,0.0,0.0,0.0,3.0,2682,10483,6.0,30036,406,720,2806,2326,1730,1856,1316,838,404,38,0,458,1138,6374,2490,1848,1898,1576,1032,674,104,4,113.0,511138.0,46408984.23,24643170626,6684,0.6912814148309029,1858,13996,7332,5986,0.061859102410440805,0.46597416433613,0.24410707151418298,0.19929418031695298,6.0,0.00019976028765481422,124.75753817005959
동화동,3977,1116,1052,855,703,182,69,0.0,0.0,0.0,2822,46.0,14.146,7,0.3268,2,1.71,0.0,0.0,1.0,1337,4391,1.0,20030,644,796,1120,1288,1356,1772,1570,738,308,48,0,544,780,1218,1310,1426,1942,1590,868,618,92,2,27.0,33617.0,28495411.46,1738220099,1116,0.2806135277847624,1576,4936,6496,5834,0.07868197703444833,0.24643035446829756,0.32431352970544186,0.291263105341987,1.0,4.992511233150274e-05,88.77004951955081
둔촌1동,39,27,5,3,4,0,0,0.0,0.0,0.0,14,1.0,17.327,28,0.9115,0,0.0,0.0,0.0,2.0,36,286,0.0,9200,0,3,4,6,5,7,5,2,1,0,0,1,2,3,5,5,4,5,3,0,0,0,0.0,52391.0,35036700.63,7549241097,27,0.6923076923076923,5,18,21,16,0.0005434782608695652,0.001956521739130435,0.002282608695652174,0.0017391304347826088,2.0,0.0002173913043478261,335.8096527178962
둔촌2동,10443,3510,2687,2115,1750,303,78,1.0,0.0,2.0,7035,84.0,17.327,28,1.5492,3,42.63,1.0,1.0,2.0,2063,9942,1.0,24058,765,1030,1561,1811,1758,1871,1816,912,283,27,0,719,854,1580,1746,1776,2030,2065,950,414,88,2,43.0,236912.0,25918151.7,3680377542,3510,0.3361103131284114,1884,6698,7435,6557,0.07831074902319395,0.27841050793914707,0.30904480837974896,0.27254967162690164,4.0,0.00016626485992185552,38.63749144524564
등촌1동,14241,8453,2660,1741,1118,212,57,1.0,0.0,1.0,4481,64.0,15.34,15,0.6503,4,0.6,0.0,0.0,1.0,2720,17753,2.0,49658,1302,1274,3840,6052,3454,2918,2270,1104,550,92,12,1256,1028,5796,7102,3332,3170,2656,1294,914,236,6,72.0,310052.0,20935737.36,2721645857,8453,0.5935678674250404,2302,22790,12874,9134,0.04635708244391639,0.4589391437432035,0.25925329252084256,0.1839381368560957,2.0,4.027548431269886e-05,20.729376419284485
등촌2동,8549,3081,2181,1678,1234,279,96,3.0,0.0,2.0,4983,68.0,15.34,15,0.0,0,0.0,0.0,0.0,2.0,1211,3972,0.0,39020,1072,1550,2752,3340,2754,2800,2752,1490,400,32,0,978,1216,2836,3300,2864,3360,3180,1522,672,148,2,31.0,245654.0,11401205.44,182419287,3081,0.3603930284243771,2766,12228,11778,10198,0.07088672475653511,0.3133777549974372,0.3018452075858534,0.26135315222962585,4.0,0.00010251153254741159,1.7556182457588354
등촌3동,15119,7112,3916,2224,1513,271,83,2.0,2.0,5.0,8708,90.0,15.34,15,1.0596,9,2.21,0.0,0.0,5.0,3261,20336,1.0,59138,1524,1718,3388,4648,3542,4154,5190,2654,978,162,2,1402,1634,3404,4476,3706,4970,6000,3036,2086,452,12,70.0,392391.0,22234938.5,5069565977,7112,0.47040148157946954,3352,15916,16372,20572,0.056680983462409955,0.26913321383881766,0.2768439920186682,0.34786431735939666,10.0,0.00016909601271602017,30.760420382288892
마장동,10893,5355,2335,1631,1200,262,110,4.0,0.0,4.0,5432,72.0,14.146,6,1.0345,4,0.31,1.0,1.0,2.0,4030,12518,0.0,43728,1030,1462,4180,3306,2784,3350,3118,1600,680,66,0,1000,1496,4124,3052,2618,3570,3220,1820,1110,140,2,14.0,211856.0,48557460.31,2379315555,5355,0.49160011016248967,2958,14662,12322,11756,0.06764544456641054,0.33530003658982804,0.28178741309915845,0.26884376143432126,6.0,0.00013721185510428101,25.50501108607995
마천1동,8629,3636,2213,1442,1004,267,67,4.0,0.0,1.0,5677,74.0,17.603,30,0.5748,11,9.99,0.0,0.0,1.0,1419,3006,0.0,36618,742,1484,2196,2216,2594,3578,3436,1804,670,48,0,698,1322,1974,1764,2344,3228,3282,2002,1064,170,2,21.0,93878.0,23318234.21,1095957008,3636,0.4213697995132692,2806,8150,11744,12478,0.07662898028292096,0.22256813588945326,0.32071658747064286,0.34076137418755803,2.0,5.461794745753454e-05,23.009302505257075
마천2동,8554,3655,2270,1388,950,206,85,5.0,2.0,2.0,5513,73.0,17.603,30,0.89,7,23.53,0.0,0.0,1.0,1796,4727,0.0,35608,620,1148,2320,2270,2548,3332,3574,1680,656,44,0,598,1092,1868,1750,2214,3208,3548,1984,980,166,8,20.0,168798.0,90735703.24,4173842349,3655,0.42728548047696985,2240,8208,11302,12640,0.06290721186250281,0.23050999775331385,0.3174005841383959,0.35497640979555156,3.0,8.425073017299484e-05,55.943487558135374
망우3동,8191,3988,2015,1273,712,164,39,2.0,0.0,1.0,4492,64.0,15.673,17,0.9618,4,0.36,2.0,1.0,2.0,1507,4272,0.0,31672,600,834,2102,2094,2112,3060,3054,1418,552,60,0,576,972,2074,1810,1876,3046,2880,1612,768,170,2,18.0,125784.0,8006757.769,208175702,3988,0.48687583933585643,1806,8080,10094,10516,0.05702197524627431,0.25511492801212426,0.3187042182369285,0.33202828997221523,3.0,9.472088911341248e-05,3.62224614521578
망우본동,17759,8483,4056,2760,1933,417,110,18.0,0.0,5.0,7963,87.0,15.673,17,2.9458,6,7.39,0.0,0.0,3.0,4406,12914,2.0,71204,2484,2018,4176,5934,5242,5586,5934,2694,992,82,2,2376,2156,4916,5706,4602,5530,5824,3026,1634,276,14,84.0,515662.0,23744475.57,3158015251,8483,0.47767329241511347,4174,20732,20960,20478,0.058620302230211786,0.2911634177855177,0.29436548508510757,0.2875962024605359,8.0,0.00011235323858210213,14.74288266500733
망원1동,10163,5206,2431,1332,918,220,56,5.0,0.0,0.0,4849,67.0,13.844,4,1.1002,3,0.44,0.0,0.0,0.0,2837,6549,7.0,38606,830,1090,2824,3450,2914,2824,2204,1220,574,44,0,844,1104,3414,3780,3124,2900,2650,1788,904,124,0,98.0,130552.0,17804808.81,8688746698,5206,0.5122503197874644,2194,13468,11762,9508,0.05683054447495208,0.34885769051442783,0.3046676682380977,0.2462829611977413,0.0,0.0,140.72515325300964
망원2동,8376,3399,2137,1399,1142,236,63,2.0,1.0,1.0,4863,67.0,13.844,5,0.6759,2,0.24,0.0,0.0,2.0,2043,4844,1.0,36208,946,1398,2362,2624,2878,2766,2054,1230,570,46,0,816,1454,2900,3060,2996,2994,2524,1658,818,106,8,54.0,167964.0,27102350.78,7832579375,3399,0.4058022922636103,2852,10946,11634,9014,0.07876712328767123,0.3023088820150243,0.32131020768890856,0.24895050817498895,3.0,8.285461776403005e-05,105.10315604168282
면목2동,12235,5947,2998,1817,1156,259,58,3.0,0.0,4.0,6279,79.0,14.243,8,0.7625,3,0.41,0.0,0.0,2.0,2477,5975,1.0,47542,1030,1384,2912,3564,3518,4570,3992,1892,754,66,2,996,1368,3060,3174,3060,4438,4208,2272,1112,168,2,36.0,168077.0,21575895.71,4725121161,5947,0.48606456885982835,2752,12710,15586,14468,0.057885658996255945,0.26734256026250475,0.3278364393588827,0.3043203903916537,6.0,0.00012620419839299988,60.0389456745336
면목3.8동,12830,6283,3232,1828,1181,242,64,3.0,0.0,1.0,6366,79.0,14.243,7,1.6129,5,213.04,0.0,0.0,1.0,2776,7878,1.0,49210,972,1308,3454,3784,3434,4390,4066,2074,826,44,0,944,1248,3440,3284,3042,4494,4608,2442,1180,172,4,44.0,280490.0,49501707.21,11979413145,6283,0.4897116134060795,2556,13962,15360,15416,0.05194066246697825,0.2837228205649258,0.31213168055273316,0.3132696606380817,2.0,4.06421459053038e-05,99.54598115347702
